date,1. open,2. high,3. low,4. close,5. volume,symbol
2013-10-07,1254.8,1275.0,1235.1,1260.1,168700.0,BAJFINANCE.BSE
2013-10-04,1200.0,1264.3,1200.0,1245.25,320900.0,BAJFINANCE.BSE
2013-10-03,1165.0,1211.0,1165.0,1201.9,143800.0,BAJFINANCE.BSE
2013-10-01,1161.0,1172.0,1145.0,1154.15,283700.0,BAJFINANCE.BSE
2013-09-30,1168.5,1175.0,1161.0,1169.25,4624700.0,BAJFINANCE.BSE
2013-09-27,1185.0,1186.05,1157.95,1176.8,135900.0,BAJFINANCE.BSE
2013-09-26,1200.1,1200.1,1166.25,1172.3,197000.0,BAJFINANCE.BSE
2013-09-25,1185.0,1204.0,1168.1,1190.3,211800.0,BAJFINANCE.BSE
2013-09-24,1251.0,1251.0,1179.9,1183.6,601500.0,BAJFINANCE.BSE
2013-09-23,1281.1,1281.1,1239.0,1251.5,201400.0,BAJFINANCE.BSE
2013-09-20,1247.65,1307.0,1210.0,1285.15,644200.0,BAJFINANCE.BSE
2013-09-19,1235.0,1272.9,1210.0,1247.65,551800.0,BAJFINANCE.BSE
2013-09-18,1190.0,1247.15,1174.45,1221.0,838800.0,BAJFINANCE.BSE
2013-09-17,1155.95,1192.45,1155.0,1180.9,529500.0,BAJFINANCE.BSE
2013-09-16,1151.0,1166.0,1131.0,1141.4,167000.0,BAJFINANCE.BSE
2013-09-13,1121.5,1159.9,1114.0,1151.0,348300.0,BAJFINANCE.BSE
2013-09-12,1155.1,1171.0,1110.0,1121.5,397700.0,BAJFINANCE.BSE
2013-09-11,1148.95,1169.0,1140.55,1163.55,310400.0,BAJFINANCE.BSE
2013-09-10,1111.0,1153.3,1108.35,1138.6,675500.0,BAJFINANCE.BSE
2013-09-06,1092.75,1115.0,1061.0,1102.4,714800.0,BAJFINANCE.BSE
2013-09-05,1011.2,1085.0,998.35,1060.45,1592900.0,BAJFINANCE.BSE
2013-09-04,995.0,1008.0,976.0,985.5,414600.0,BAJFINANCE.BSE
2013-09-03,1008.0,1008.0,989.0,1000.65,273100.0,BAJFINANCE.BSE
2013-09-02,1055.6,1055.6,986.9,1012.3,712500.0,BAJFINANCE.BSE
2013-08-30,1008.0,1033.0,982.0,1025.5,710600.0,BAJFINANCE.BSE
2013-08-29,980.0,1019.8,965.5,1010.7,459400.0,BAJFINANCE.BSE
2013-08-28,1030.0,1030.0,975.0,985.3,927500.0,BAJFINANCE.BSE
2013-08-27,1130.0,1134.95,1035.0,1043.0,667200.0,BAJFINANCE.BSE
2013-08-26,1141.3,1146.95,1110.0,1120.1,650700.0,BAJFINANCE.BSE
2013-08-23,1105.0,1148.0,1105.0,1136.7,167000.0,BAJFINANCE.BSE
2013-08-22,1099.0,1110.0,1076.1,1091.65,852000.0,BAJFINANCE.BSE
2013-08-21,1178.0,1190.0,1080.1,1106.75,802200.0,BAJFINANCE.BSE
2013-08-20,1130.0,1176.0,1051.1,1166.9,1442100.0,BAJFINANCE.BSE
2013-08-19,1150.0,1173.0,1090.0,1115.4,9425400.0,BAJFINANCE.BSE
2013-08-16,1216.0,1224.0,1144.0,1150.5,640800.0,BAJFINANCE.BSE
2013-08-14,1255.0,1273.75,1212.0,1225.55,219700.0,BAJFINANCE.BSE
2013-08-13,1140.0,1265.0,1140.0,1243.25,958000.0,BAJFINANCE.BSE
2013-08-12,1074.5,1150.0,1074.0,1131.45,1625500.0,BAJFINANCE.BSE
2013-08-08,1027.2,1073.0,1022.0,1050.45,473100.0,BAJFINANCE.BSE
2013-08-07,1015.0,1035.0,1010.0,1020.1,834400.0,BAJFINANCE.BSE
2013-08-06,1092.6,1092.6,1014.0,1025.75,935100.0,BAJFINANCE.BSE
2013-08-05,1110.0,1129.0,1070.0,1081.95,1117300.0,BAJFINANCE.BSE
2013-08-02,1130.0,1144.3,1066.4,1110.7,300600.0,BAJFINANCE.BSE
2013-08-01,1155.0,1174.6,1120.05,1133.75,234900.0,BAJFINANCE.BSE
2013-07-31,1161.0,1161.0,1105.25,1145.1,1098400.0,BAJFINANCE.BSE
2013-07-30,1225.0,1231.55,1155.0,1182.6,462500.0,BAJFINANCE.BSE
2013-07-29,1265.0,1265.0,1206.0,1211.75,732500.0,BAJFINANCE.BSE
2013-07-26,1310.0,1310.0,1238.0,1253.5,549300.0,BAJFINANCE.BSE
2013-07-25,1325.7,1335.0,1285.0,1293.25,460600.0,BAJFINANCE.BSE
2013-07-24,1349.1,1355.0,1305.2,1310.5,512500.0,BAJFINANCE.BSE
2013-07-23,1345.0,1381.05,1320.0,1353.65,576600.0,BAJFINANCE.BSE
2013-07-22,1350.0,1371.6,1320.0,1345.85,219100.0,BAJFINANCE.BSE
2013-07-19,1376.0,1398.0,1313.0,1324.9,556400.0,BAJFINANCE.BSE
2013-07-18,1403.0,1431.4,1352.55,1369.35,1192900.0,BAJFINANCE.BSE
2013-07-17,1430.0,1454.0,1395.15,1404.1,360600.0,BAJFINANCE.BSE
2013-07-16,1450.0,1460.0,1420.0,1423.75,429400.0,BAJFINANCE.BSE
2013-07-15,1434.0,1485.0,1431.0,1479.25,632700.0,BAJFINANCE.BSE
2013-07-12,1440.0,1449.9,1426.25,1434.7,476800.0,BAJFINANCE.BSE
2013-07-11,1399.0,1455.0,1399.0,1432.95,656000.0,BAJFINANCE.BSE
2013-07-10,1390.0,1407.55,1390.0,1395.45,97700.0,BAJFINANCE.BSE
2013-07-09,1395.0,1403.0,1381.55,1394.9,10025200.0,BAJFINANCE.BSE
2013-07-08,1403.0,1411.15,1373.85,1383.15,6528900.0,BAJFINANCE.BSE
2013-07-05,1410.0,1415.05,1390.05,1411.55,210300.0,BAJFINANCE.BSE
2013-07-04,1415.0,1420.0,1375.0,1409.45,62100.0,BAJFINANCE.BSE
2013-07-03,1410.0,1423.95,1407.1,1418.05,72300.0,BAJFINANCE.BSE
2013-07-02,1445.1,1465.0,1385.0,1417.9,357200.0,BAJFINANCE.BSE
2013-07-01,1390.0,1447.95,1390.0,1442.0,243700.0,BAJFINANCE.BSE
2013-06-28,1385.0,1421.8,1340.5,1376.4,1052800.0,BAJFINANCE.BSE
2013-06-27,1390.0,1408.15,1345.25,1355.9,168700.0,BAJFINANCE.BSE
2013-06-26,1367.0,1408.95,1366.0,1375.45,4920700.0,BAJFINANCE.BSE
2013-06-25,1350.0,1418.85,1305.0,1369.45,435500.0,BAJFINANCE.BSE
2013-06-24,1390.0,1390.0,1333.0,1351.9,167500.0,BAJFINANCE.BSE
2013-06-21,1410.0,1410.0,1383.05,1398.45,2017400.0,BAJFINANCE.BSE
2013-06-20,1420.0,1438.0,1415.0,1421.35,39100.0,BAJFINANCE.BSE
2013-06-19,1449.95,1470.8,1426.0,1433.95,305100.0,BAJFINANCE.BSE
2013-06-18,1448.25,1476.45,1438.25,1441.3,99700.0,BAJFINANCE.BSE
2013-06-17,1445.0,1466.0,1415.2,1435.55,622400.0,BAJFINANCE.BSE
2013-06-14,1439.95,1450.0,1429.25,1437.95,71800.0,BAJFINANCE.BSE
2013-06-13,1455.0,1455.0,1417.0,1431.7,437700.0,BAJFINANCE.BSE
2013-06-12,1477.0,1499.35,1456.0,1460.15,101000.0,BAJFINANCE.BSE
2013-06-11,1508.1,1509.35,1480.0,1493.65,20260500.0,BAJFINANCE.BSE
2013-06-10,1505.0,1516.0,1480.1,1496.05,259500.0,BAJFINANCE.BSE
2013-06-07,1450.0,1509.55,1445.0,1500.9,168700.0,BAJFINANCE.BSE
2013-06-06,1465.0,1466.7,1438.0,1452.1,114500.0,BAJFINANCE.BSE
2013-06-05,1454.9,1480.0,1454.9,1463.8,369200.0,BAJFINANCE.BSE
2013-06-04,1504.8,1510.6,1443.0,1454.4,160500.0,BAJFINANCE.BSE
2013-06-03,1476.0,1494.7,1460.0,1474.25,214900.0,BAJFINANCE.BSE
2013-05-31,1468.0,1483.9,1452.35,1470.15,104300.0,BAJFINANCE.BSE
2013-05-30,1478.0,1481.0,1464.4,1469.65,271900.0,BAJFINANCE.BSE
2013-05-29,1480.0,1497.0,1461.0,1481.7,237100.0,BAJFINANCE.BSE
2013-05-28,1441.15,1479.55,1441.15,1469.85,189200.0,BAJFINANCE.BSE
2013-05-27,1446.0,1468.0,1425.3,1458.75,146300.0,BAJFINANCE.BSE
2013-05-24,1450.0,1461.0,1401.05,1441.0,470000.0,BAJFINANCE.BSE
2013-05-23,1419.55,1435.0,1385.5,1423.4,554900.0,BAJFINANCE.BSE
2013-05-22,1495.5,1512.0,1420.0,1453.4,1376200.0,BAJFINANCE.BSE
2013-05-21,1580.0,1591.2,1471.35,1493.1,906800.0,BAJFINANCE.BSE
2013-05-20,1520.0,1590.0,1360.0,1581.35,19324100.0,BAJFINANCE.BSE
2013-05-17,1476.1,1524.5,1476.1,1507.4,1369800.0,BAJFINANCE.BSE
2013-05-16,1415.0,1491.0,1415.0,1476.1,1335400.0,BAJFINANCE.BSE
2013-05-15,1370.0,1450.2,1370.0,1399.95,2324500.0,BAJFINANCE.BSE
2013-05-14,1370.0,1395.0,1370.0,1380.0,133200.0,BAJFINANCE.BSE
2013-05-13,1410.0,1415.0,1369.0,1377.0,479400.0,BAJFINANCE.BSE
2013-05-10,1389.0,1415.0,1389.0,1398.45,400100.0,BAJFINANCE.BSE
2013-05-09,1373.95,1400.0,1325.1,1384.45,819600.0,BAJFINANCE.BSE
2013-05-08,1290.0,1379.0,1286.0,1360.5,1166100.0,BAJFINANCE.BSE
2013-05-07,1270.0,1288.5,1267.6,1281.25,2433000.0,BAJFINANCE.BSE
2013-05-06,1245.0,1275.0,1241.0,1266.2,148400.0,BAJFINANCE.BSE
2013-05-03,1260.0,1260.0,1230.0,1232.9,310600.0,BAJFINANCE.BSE
2013-05-02,1230.0,1274.95,1230.0,1266.05,267700.0,BAJFINANCE.BSE
2013-04-30,1230.0,1240.0,1214.0,1222.15,98300.0,BAJFINANCE.BSE
2013-04-29,1265.0,1277.95,1198.0,1215.35,1080400.0,BAJFINANCE.BSE
2013-04-26,1295.25,1295.25,1256.45,1260.05,148500.0,BAJFINANCE.BSE
2013-04-25,1250.0,1305.0,1250.0,1290.35,909900.0,BAJFINANCE.BSE
2013-04-23,1228.0,1249.9,1212.0,1240.2,358300.0,BAJFINANCE.BSE
2013-04-22,1110.0,1229.95,1110.0,1222.05,2812100.0,BAJFINANCE.BSE
2013-04-18,1115.0,1188.75,1115.0,1170.85,488000.0,BAJFINANCE.BSE
2013-04-17,1098.0,1151.0,1098.0,1141.65,2097500.0,BAJFINANCE.BSE
2013-04-16,1090.0,1135.0,1090.0,1125.6,341600.0,BAJFINANCE.BSE
2013-04-15,1105.0,1125.0,1100.65,1108.0,313800.0,BAJFINANCE.BSE
2013-04-12,1105.0,1120.0,1090.35,1118.05,45900.0,BAJFINANCE.BSE
2013-04-11,1107.5,1120.0,1102.1,1107.1,333000.0,BAJFINANCE.BSE
2013-04-10,1120.0,1135.0,1108.1,1117.15,1050100.0,BAJFINANCE.BSE
2013-04-09,1158.0,1178.3,1120.0,1135.45,365900.0,BAJFINANCE.BSE
2013-04-08,1180.0,1198.85,1156.85,1176.85,293600.0,BAJFINANCE.BSE
2013-04-05,1214.0,1214.0,1165.35,1171.1,140100.0,BAJFINANCE.BSE
2013-04-04,1200.0,1205.95,1170.25,1185.05,65700.0,BAJFINANCE.BSE
2013-04-03,1180.0,1225.0,1180.0,1206.4,415300.0,BAJFINANCE.BSE
2013-04-02,1166.85,1199.0,1166.85,1179.55,216200.0,BAJFINANCE.BSE
2013-04-01,1157.0,1185.7,1157.0,1176.85,88900.0,BAJFINANCE.BSE
2013-03-28,1128.0,1179.5,1106.8,1154.35,228600.0,BAJFINANCE.BSE
2013-03-26,1174.0,1174.0,1102.0,1135.05,732000.0,BAJFINANCE.BSE
2013-03-25,1212.0,1217.0,1156.05,1169.2,409600.0,BAJFINANCE.BSE
2013-03-22,1240.0,1240.0,1185.6,1211.8,197000.0,BAJFINANCE.BSE
2013-03-21,1250.0,1260.0,1228.0,1236.4,45800.0,BAJFINANCE.BSE
2013-03-20,1260.0,1260.0,1248.0,1254.65,148600.0,BAJFINANCE.BSE
2013-03-19,1274.05,1276.95,1248.9,1253.05,162300.0,BAJFINANCE.BSE
2013-03-18,1270.0,1295.0,1269.25,1272.25,126900.0,BAJFINANCE.BSE
2013-03-15,1264.1,1310.95,1255.1,1291.1,140600.0,BAJFINANCE.BSE
2013-03-14,1201.05,1286.8,1201.0,1261.75,4146700.0,BAJFINANCE.BSE
2013-03-13,1270.0,1273.0,1250.0,1252.4,118700.0,BAJFINANCE.BSE
2013-03-12,1280.0,1282.05,1256.05,1262.75,177800.0,BAJFINANCE.BSE
2013-03-11,1278.0,1280.0,1263.0,1276.5,173200.0,BAJFINANCE.BSE
2013-03-08,1258.0,1300.0,1258.0,1278.05,274000.0,BAJFINANCE.BSE
2013-03-07,1255.0,1263.65,1250.1,1259.25,64200.0,BAJFINANCE.BSE
2013-03-06,1274.95,1274.95,1246.15,1249.75,493900.0,BAJFINANCE.BSE
2013-03-05,1257.15,1285.0,1256.8,1272.7,107000.0,BAJFINANCE.BSE
2013-03-04,1285.0,1285.0,1251.0,1257.15,84000.0,BAJFINANCE.BSE
2013-03-01,1278.0,1290.0,1270.0,1283.35,145800.0,BAJFINANCE.BSE
2013-02-28,1310.0,1326.0,1261.0,1274.7,156900.0,BAJFINANCE.BSE
2013-02-27,1278.0,1315.9,1275.3,1308.45,323900.0,BAJFINANCE.BSE
2013-02-26,1270.0,1306.0,1270.0,1275.3,271300.0,BAJFINANCE.BSE
2013-02-25,1265.0,1289.0,1240.3,1274.05,771700.0,BAJFINANCE.BSE
2013-02-22,1275.0,1323.9,1235.1,1239.5,594900.0,BAJFINANCE.BSE
2013-02-21,1280.0,1285.0,1251.0,1258.85,405600.0,BAJFINANCE.BSE
2013-02-20,1276.0,1306.75,1276.0,1282.8,1355100.0,BAJFINANCE.BSE
2013-02-19,1280.0,1293.0,1267.15,1271.1,280900.0,BAJFINANCE.BSE
2013-02-18,1290.0,1290.0,1268.0,1277.95,371200.0,BAJFINANCE.BSE
2013-02-15,1280.0,1290.0,1280.0,1284.85,315600.0,BAJFINANCE.BSE
2013-02-14,1265.05,1295.3,1260.05,1291.85,371400.0,BAJFINANCE.BSE
2013-02-13,1250.0,1266.0,1248.0,1258.95,596900.0,BAJFINANCE.BSE
2013-02-12,1250.0,1250.0,1234.05,1242.95,400300.0,BAJFINANCE.BSE
2013-02-11,1250.0,1260.0,1242.0,1247.4,183400.0,BAJFINANCE.BSE
2013-02-08,1260.0,1261.95,1245.0,1252.6,181500.0,BAJFINANCE.BSE
2013-02-07,1280.0,1290.0,1257.0,1261.55,138600.0,BAJFINANCE.BSE
2013-02-06,1285.0,1294.95,1271.05,1276.8,472200.0,BAJFINANCE.BSE
2013-02-05,1292.0,1299.95,1271.1,1277.9,508800.0,BAJFINANCE.BSE
2013-02-04,1302.65,1310.0,1283.8,1292.95,564600.0,BAJFINANCE.BSE
2013-02-01,1309.7,1309.7,1290.0,1292.95,148300.0,BAJFINANCE.BSE
2013-01-31,1301.95,1311.0,1280.0,1290.6,118200.0,BAJFINANCE.BSE
2013-01-30,1294.0,1314.8,1280.0,1305.0,3491600.0,BAJFINANCE.BSE
2013-01-29,1315.0,1319.95,1285.5,1291.9,115000.0,BAJFINANCE.BSE
2013-01-28,1345.95,1345.95,1296.3,1300.15,72300.0,BAJFINANCE.BSE
2013-01-25,1298.0,1324.9,1293.15,1304.85,124300.0,BAJFINANCE.BSE
2013-01-24,1341.35,1341.35,1285.0,1308.05,347500.0,BAJFINANCE.BSE
2013-01-23,1351.1,1362.9,1315.0,1321.4,261000.0,BAJFINANCE.BSE
2013-01-22,1403.0,1403.0,1370.0,1391.05,487303.0,BAJFINANCE.BSE
2013-01-21,1387.5,1401.0,1369.0,1399.85,1895583.0,BAJFINANCE.BSE
2013-01-18,1395.0,1399.75,1358.25,1370.2,746601.0,BAJFINANCE.BSE
2013-01-17,1390.0,1407.25,1378.75,1385.65,805790.0,BAJFINANCE.BSE
2013-01-16,1428.95,1428.95,1375.05,1383.55,976768.0,BAJFINANCE.BSE
2013-01-15,1418.8,1458.7,1395.25,1403.95,3384256.0,BAJFINANCE.BSE
2013-01-14,1390.0,1403.0,1385.0,1396.2,392601.0,BAJFINANCE.BSE
2013-01-11,1411.65,1411.65,1378.4,1383.8,476083.0,BAJFINANCE.BSE
2013-01-10,1380.0,1432.0,1372.0,1401.05,1731501.0,BAJFINANCE.BSE
2013-01-09,1386.4,1392.95,1365.5,1374.95,608872.0,BAJFINANCE.BSE
2013-01-08,1390.0,1393.55,1372.05,1380.6,116010.0,BAJFINANCE.BSE
2013-01-07,1399.7,1415.0,1376.0,1378.65,3948865.0,BAJFINANCE.BSE
2013-01-04,1397.95,1410.45,1380.1,1387.95,619268.0,BAJFINANCE.BSE
2013-01-03,1361.95,1431.0,1359.0,1392.25,1201068.0,BAJFINANCE.BSE
2013-01-02,1368.0,1374.7,1338.5,1348.1,509332.0,BAJFINANCE.BSE
2013-01-01,1355.0,1370.0,1355.0,1362.85,295429.0,BAJFINANCE.BSE
2012-12-31,1350.05,1373.85,1344.25,1357.05,517464.0,BAJFINANCE.BSE
2012-12-28,1344.0,1355.0,1340.0,1347.6,10863033.0,BAJFINANCE.BSE
2012-12-27,1361.0,1369.6,1331.2,1340.0,452099.0,BAJFINANCE.BSE
2012-12-26,1317.1,1366.9,1315.0,1356.95,515611.0,BAJFINANCE.BSE
2012-12-24,1278.4,1314.5,1278.4,1310.2,491832.0,BAJFINANCE.BSE
2012-12-21,1290.0,1297.7,1259.95,1264.0,37645154.0,BAJFINANCE.BSE
2012-12-20,1312.55,1338.1,1279.1,1301.75,288532.0,BAJFINANCE.BSE
2012-12-19,1307.0,1409.65,1294.0,1309.15,2008608.0,BAJFINANCE.BSE
2012-12-18,1292.3,1296.85,1285.05,1290.75,75144.0,BAJFINANCE.BSE
2012-12-17,1290.65,1328.0,1290.0,1292.3,574285.0,BAJFINANCE.BSE
2012-12-14,1280.7,1303.5,1261.1,1290.65,348338.0,BAJFINANCE.BSE
2012-12-13,1305.0,1309.95,1281.1,1289.15,257136.0,BAJFINANCE.BSE
2012-12-12,1313.0,1313.0,1301.0,1303.4,594872.0,BAJFINANCE.BSE
2012-12-11,1320.0,1323.9,1300.0,1309.25,445614.0,BAJFINANCE.BSE
2012-12-10,1324.0,1329.95,1313.0,1318.45,513964.0,BAJFINANCE.BSE
2012-12-07,1360.0,1360.0,1315.75,1329.0,257548.0,BAJFINANCE.BSE
2012-12-06,1370.0,1370.0,1325.0,1350.2,202992.0,BAJFINANCE.BSE
2012-12-05,1375.0,1389.95,1355.0,1364.95,944240.0,BAJFINANCE.BSE
2012-12-04,1365.0,1375.0,1360.0,1366.95,408865.0,BAJFINANCE.BSE
2012-12-03,1381.0,1388.0,1349.6,1369.85,501200.0,BAJFINANCE.BSE
2012-11-30,1370.0,1386.0,1368.05,1380.05,316119.0,BAJFINANCE.BSE
2012-11-29,1370.0,1370.0,1344.0,1359.0,10856239.0,BAJFINANCE.BSE
2012-11-27,1370.0,1382.6,1363.5,1368.9,564094.0,BAJFINANCE.BSE
2012-11-26,1379.95,1390.0,1360.0,1361.8,441290.0,BAJFINANCE.BSE
2012-11-23,1351.1,1380.0,1335.5,1367.15,179110.0,BAJFINANCE.BSE
2012-11-22,1349.9,1349.9,1321.0,1329.45,550404.0,BAJFINANCE.BSE
2012-11-21,1349.0,1353.0,1314.1,1340.0,31602.0,BAJFINANCE.BSE
2012-11-20,1341.15,1351.0,1337.6,1341.0,29543.0,BAJFINANCE.BSE
2012-11-19,1355.0,1358.5,1325.1,1353.25,81114.0,BAJFINANCE.BSE
2012-11-16,1290.0,1375.0,1290.0,1360.3,356059.0,BAJFINANCE.BSE
2012-11-15,1370.15,1385.0,1370.0,1375.05,89555.0,BAJFINANCE.BSE
2012-11-12,1315.0,1380.0,1315.0,1362.7,662399.0,BAJFINANCE.BSE
2012-11-09,1330.0,1368.95,1305.0,1310.4,306134.0,BAJFINANCE.BSE
2012-11-08,1305.0,1320.0,1290.15,1309.8,526419.0,BAJFINANCE.BSE
2012-11-07,1271.4,1330.0,1271.4,1323.25,789835.0,BAJFINANCE.BSE
2012-11-06,1270.0,1310.0,1255.0,1299.95,123421.0,BAJFINANCE.BSE
2012-11-05,1285.1,1294.0,1234.9,1262.35,187654.0,BAJFINANCE.BSE
2012-11-02,1281.35,1295.0,1281.2,1285.85,35410.0,BAJFINANCE.BSE
2012-11-01,1285.0,1307.0,1275.0,1287.4,172110.0,BAJFINANCE.BSE
2012-10-31,1299.95,1300.0,1280.55,1288.3,216888.0,BAJFINANCE.BSE
2012-10-30,1320.0,1334.5,1260.0,1274.65,268974.0,BAJFINANCE.BSE
2012-10-29,1325.0,1344.9,1310.0,1321.1,164390.0,BAJFINANCE.BSE
2012-10-26,1335.0,1345.0,1300.0,1310.75,461054.0,BAJFINANCE.BSE
2012-10-25,1310.0,1336.5,1301.1,1326.35,474024.0,BAJFINANCE.BSE
2012-10-23,1300.0,1319.0,1300.0,1305.95,701824.0,BAJFINANCE.BSE
2012-10-22,1262.0,1309.8,1262.0,1298.9,1565464.0,BAJFINANCE.BSE
2012-10-19,1290.2,1310.0,1253.0,1269.85,2160645.0,BAJFINANCE.BSE
2012-10-18,1250.15,1298.0,1250.1,1289.4,439952.0,BAJFINANCE.BSE
2012-10-17,1220.0,1252.6,1220.0,1246.25,707794.0,BAJFINANCE.BSE
2012-10-16,1201.0,1231.15,1201.0,1223.85,389719.0,BAJFINANCE.BSE
2012-10-15,1219.95,1219.95,1200.05,1201.5,105819.0,BAJFINANCE.BSE
2012-10-12,1213.0,1220.6,1200.0,1204.0,90584.0,BAJFINANCE.BSE
2012-10-11,1200.0,1211.0,1170.15,1200.05,876919.0,BAJFINANCE.BSE
2012-10-10,1180.0,1209.0,1162.0,1201.5,330736.0,BAJFINANCE.BSE
2012-10-09,1177.5,1184.0,1175.0,1181.3,82761.0,BAJFINANCE.BSE
2012-10-08,1190.0,1206.75,1174.0,1180.85,230579.0,BAJFINANCE.BSE
2012-10-05,1221.0,1300.0,1136.0,1194.9,711912.0,BAJFINANCE.BSE
2012-10-04,1210.0,1210.0,1172.0,1178.25,254460.0,BAJFINANCE.BSE
2012-10-03,1179.0,1203.0,1174.75,1179.6,217403.0,BAJFINANCE.BSE
2012-10-01,1175.5,1203.7,1175.5,1188.35,353176.0,BAJFINANCE.BSE
2012-09-28,1178.0,1190.0,1170.05,1175.5,161817.0,BAJFINANCE.BSE
2012-09-27,1160.0,1180.0,1146.5,1171.65,398880.0,BAJFINANCE.BSE
2012-09-26,1120.0,1177.0,1120.0,1169.5,541448.0,BAJFINANCE.BSE
2012-09-25,1120.0,1166.0,1111.0,1128.45,465789.0,BAJFINANCE.BSE
2012-09-24,1099.0,1123.65,1096.0,1116.75,164081.0,BAJFINANCE.BSE
2012-09-21,1099.8,1114.0,1081.55,1097.15,173346.0,BAJFINANCE.BSE
2012-09-20,1100.0,1103.3,1080.0,1096.6,200418.0,BAJFINANCE.BSE
2012-09-18,1120.0,1130.0,1100.0,1104.6,144626.0,BAJFINANCE.BSE
2012-09-17,1085.0,1147.0,1085.0,1119.95,1023604.0,BAJFINANCE.BSE
2012-09-14,1100.0,1102.5,1090.0,1091.85,216476.0,BAJFINANCE.BSE
2012-09-13,1097.3,1110.0,1075.05,1076.55,170978.0,BAJFINANCE.BSE
2012-09-12,1070.0,1114.95,1070.0,1097.3,536198.0,BAJFINANCE.BSE
2012-09-11,1050.0,1082.6,1046.05,1065.55,179316.0,BAJFINANCE.BSE
2012-09-10,1062.0,1062.0,1042.25,1047.2,129289.0,BAJFINANCE.BSE
2012-09-07,1050.0,1074.7,1048.1,1070.65,131245.0,BAJFINANCE.BSE
2012-09-06,1059.95,1059.95,1043.05,1047.75,245916.0,BAJFINANCE.BSE
2012-09-05,1060.0,1060.0,1045.15,1052.05,334442.0,BAJFINANCE.BSE
2012-09-04,1040.0,1074.95,1040.0,1054.7,270724.0,BAJFINANCE.BSE
2012-09-03,1050.1,1050.1,1035.0,1040.2,63100.0,BAJFINANCE.BSE
2012-08-31,1060.0,1060.0,1041.0,1052.9,70203.0,BAJFINANCE.BSE
2012-08-30,1020.0,1058.0,1020.0,1050.2,58262.0,BAJFINANCE.BSE
2012-08-29,1065.0,1074.0,1026.1,1036.5,125892.0,BAJFINANCE.BSE
2012-08-28,1075.0,1086.95,1045.8,1065.3,409380.0,BAJFINANCE.BSE
2012-08-27,1090.0,1098.0,1075.0,1088.35,247666.0,BAJFINANCE.BSE
2012-08-24,1075.0,1090.0,1070.0,1077.6,90173.0,BAJFINANCE.BSE
2012-08-23,1080.0,1091.0,1075.0,1076.65,56821.0,BAJFINANCE.BSE
2012-08-22,1075.0,1110.0,1060.0,1079.8,155023.0,BAJFINANCE.BSE
2012-08-21,1080.0,1083.0,1041.25,1077.5,546183.0,BAJFINANCE.BSE
2012-08-17,1100.0,1122.0,1076.0,1078.6,288017.0,BAJFINANCE.BSE
2012-08-16,1065.0,1108.95,1030.05,1095.65,349677.0,BAJFINANCE.BSE
2012-08-14,1059.0,1122.0,1059.0,1084.7,263930.0,BAJFINANCE.BSE
2012-08-13,1107.0,1108.0,1084.0,1089.45,162640.0,BAJFINANCE.BSE
2012-08-10,1121.0,1132.9,1101.15,1107.65,387146.0,BAJFINANCE.BSE
2012-08-09,1070.0,1119.0,1070.0,1107.7,691942.0,BAJFINANCE.BSE
2012-08-08,1060.0,1094.9,1060.0,1067.15,234902.0,BAJFINANCE.BSE
2012-08-07,1038.05,1075.0,1038.05,1059.65,137524.0,BAJFINANCE.BSE
2012-08-06,1050.0,1052.5,1025.05,1033.45,109937.0,BAJFINANCE.BSE
2012-08-03,1037.05,1059.0,1035.0,1046.8,98305.0,BAJFINANCE.BSE
2012-08-02,1038.0,1060.0,1035.15,1040.25,62380.0,BAJFINANCE.BSE
2012-08-01,1035.0,1045.0,1026.7,1042.95,114466.0,BAJFINANCE.BSE
2012-07-31,1015.0,1047.75,1005.0,1042.4,336398.0,BAJFINANCE.BSE
2012-07-30,1034.0,1049.95,1005.0,1015.85,212359.0,BAJFINANCE.BSE
2012-07-27,1054.55,1054.55,1012.0,1030.5,170566.0,BAJFINANCE.BSE
2012-07-26,1067.55,1067.55,1040.0,1047.9,79570.0,BAJFINANCE.BSE
2012-07-25,1089.7,1090.0,1059.95,1069.6,395175.0,BAJFINANCE.BSE
2012-07-24,1046.0,1094.4,1045.0,1081.15,738778.0,BAJFINANCE.BSE
2012-07-23,1003.0,1076.45,1000.0,1057.8,1043060.0,BAJFINANCE.BSE
2012-07-20,1019.0,1024.5,998.0,1008.4,233976.0,BAJFINANCE.BSE
2012-07-19,994.9,1021.95,993.0,1017.45,907492.0,BAJFINANCE.BSE
2012-07-18,982.1,999.0,969.75,988.0,1072602.0,BAJFINANCE.BSE
2012-07-17,969.0,1010.0,967.5,971.9,3337008.0,BAJFINANCE.BSE
2012-07-16,970.0,980.0,960.05,964.65,381587.0,BAJFINANCE.BSE
2012-07-13,965.0,972.7,958.25,967.15,377058.0,BAJFINANCE.BSE
2012-07-12,944.85,965.0,942.9,962.3,456525.0,BAJFINANCE.BSE
2012-07-11,925.0,945.0,925.0,942.0,249828.0,BAJFINANCE.BSE
2012-07-10,950.95,950.95,915.0,926.55,79982.0,BAJFINANCE.BSE
2012-07-09,915.0,923.55,910.0,912.4,74938.0,BAJFINANCE.BSE
2012-07-06,907.0,920.0,905.0,907.45,19352.0,BAJFINANCE.BSE
2012-07-05,914.0,914.0,881.1,909.0,144112.0,BAJFINANCE.BSE
